indicator,country,countryiso3code,date,value,unit,obs_status,decimal,data_mode
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2004,46.4285,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2005,49.4,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2006,52.3715,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2007,55.3221,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2008,58.2314,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2009,61.0803,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2010,63.8512,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2011,66.5284,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2012,69.0989,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2013,71.5517,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2014,73.8787,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2015,76.0741,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2016,78.1346,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2017,80.059,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2018,81.848,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2019,83.5042,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2020,85.0313,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2021,86.4344,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2022,87.7191,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2023,88.8919,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'MX', 'value': 'Mexico'}",MEX,2024,89.9595,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1960,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1961,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1962,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1963,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1964,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1965,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1966,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1967,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1968,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1969,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1970,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1971,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1972,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1973,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1974,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1975,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1976,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1977,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1978,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1979,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1980,2.2503,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1981,2.7117,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1982,3.2304,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1983,3.8125,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1984,4.4649,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1985,5.1949,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1986,6.0101,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1987,6.9187,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1988,7.9289,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1989,9.0493,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1990,10.2884,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1991,11.6544,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1992,13.155,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1993,14.7974,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1994,16.5873,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1995,18.5293,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1996,20.6257,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1997,22.877,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1998,25.2807,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,1999,27.8316,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2000,30.5212,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2001,33.3378,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2002,36.2662,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2003,39.2886,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2004,42.3839,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2005,45.5293,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2006,48.7,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2007,51.8707,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2008,55.0161,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2009,58.1114,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2010,61.1338,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2011,64.0622,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2012,66.8788,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2013,69.5684,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2014,72.1193,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2015,74.523,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2016,76.7743,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2017,78.8707,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2018,80.8127,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2019,82.6026,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2020,84.245,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2021,85.7456,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2022,87.1116,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2023,88.3507,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'NG', 'value': 'Nigeria'}",NGA,2024,89.4711,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1960,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1961,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1962,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1963,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1964,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1965,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1966,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1967,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1968,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1969,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1970,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1971,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1972,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1973,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1974,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1975,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1976,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1977,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1978,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1979,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1980,0.0,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1981,0.0,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1982,0.0,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1983,0.4793,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1984,1.3106,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1985,2.2073,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1986,3.1729,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1987,4.2108,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1988,5.3244,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1989,6.5164,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1990,7.7896,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1991,9.1462,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1992,10.5879,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1993,12.1159,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1994,13.7308,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1995,15.432,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1996,17.2186,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1997,19.0885,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1998,21.0385,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,1999,23.0646,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2000,25.1617,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2001,27.3237,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2002,29.5433,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2003,31.8127,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2004,34.1228,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2005,36.4642,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2006,38.8268,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2007,41.2,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2008,43.5732,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2009,45.9358,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2010,48.2772,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2011,50.5873,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2012,52.8567,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2013,55.0763,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2014,57.2383,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2015,59.3354,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2016,61.3615,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2017,63.3115,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2018,65.1814,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2019,66.968,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2020,68.6692,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2021,70.2841,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2022,71.8121,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2023,73.2538,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'EG', 'value': 'Egypt, Arab Rep.'}",EGY,2024,74.6104,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'SA', 'value': 'Saudi Arabia'}",SAU,1960,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'SA', 'value': 'Saudi Arabia'}",SAU,1961,,,,1,fallback_demo
"{'id': 'IT.NET.USER.ZS', 'value': 'Individuals using the Internet (% of population)'}","{'id': 'SA', 'value': 'Saudi Arabia'}",SAU,1962,,,,1,fallback_demo
